areacode,cat1,cat2,cat3,contentid,contenttypeid,mapx,mapy,readcount,title,addr1,code
32,A03,A0302,A03020300,1971330,28,128.4618565,37.17580455,10092,영월스포츠파크,강원도 영월군 영월읍 제방안길 100,32330
1,A02,A0207,A02070200,1971378,15,126.979429,37.57675863,40834,K-MAS 라이브 마켓 2020,서울특별시 종로구 삼청로 1,11010
37,B02,B0201,B02011600,1971880,32,127.1492894,35.81723065,8159,좋은날,전라북도 전주시 완산구 전동성당길 37-7,35010
38,B02,B0201,B02011600,1971911,32,127.3070172,35.27578363,10945,채원당 ,전라남도 곡성군 오곡면 기차마을로 217-28,36320
35,B02,B0201,B02011600,1971917,32,129.3030919,35.78199037,9155,청공한옥 ,경상북도 경주시 이구2길 5-6,37020
1,B02,B0201,B02011600,1971930,32,126.9856533,37.58031388,19982,청연재,서울특별시 종로구 북촌로6길 13-2,11010
4,A02,A0207,A02070200,1971931,15,128.5648325,35.85488224,233514,이월드 별빛축제 2021,대구광역시 달서구 두류공원로 200,22070
35,B02,B0201,B02011600,1971933,32,129.3217186,35.76276511,9771,초심산방 ,경상북도 경주시 외동읍 신계입실길 86-24,37020
36,B02,B0201,B02011600,1971934,32,127.9367673,35.27468365,8971,월강고택(최씨고가),경상남도 산청군 단성면 지리산대로2897번길 8-7,38370
4,B02,B0201,B02011600,1971943,32,128.6409038,35.94318198,6796,표충재 전통체험관,대구광역시 동구 신숭겸길 17,22020
37,B02,B0201,B02011600,1971964,32,127.1577554,35.8122758,10924,부용헌 ,전라북도 전주시 완산구 향교길 149-3,35010
38,B02,B0201,B02011600,1972012,32,126.8233085,34.99863446,7949,(주)산에는 꽃이피네,전라남도 나주시 다도면 동력길 20-1,36040
37,B02,B0201,B02011600,1972014,32,127.1527197,35.81564755,7043,삼락헌 ,전라북도 전주시 완산구 은행로 47-8,35010
32,B02,B0201,B02011600,1972030,32,128.6606826,37.37942933,13447,상유재 ,강원도 정선군 정선읍 봉양3길 22-8,32350
35,B02,B0201,B02011600,1972397,32,129.2099375,35.83354668,18678,주식회사 황남관 ,경상북도 경주시 포석로 1038,37020
31,B02,B0201,B02011600,1972400,32,127.1681367,37.28692897,14973,효종당 ,경기도 용인시 기흥구 동백8로113번길 64,31190
35,A04,A0401,A04010700,1972411,38,129.3107239,35.80484349,1739,갤러리 가람,경상북도 경주시 하동공예촌길 78,37020
35,A04,A0401,A04010900,1972417,38,128.694026,35.67676031,2608,늘푸른농산물판매,경상북도 청도군 화양읍 연지로 224-33,37360
35,A04,A0401,A04010200,1972425,38,128.1982997,36.59444688,2889,문경중앙시장,경상북도 문경시 중앙시장길 32-9,37090
35,A04,A0401,A04010900,1972429,38,128.2126257,36.41610363,11377,상주곶감유통센터 상주곶감직판장,경상북도 상주시 영남제일로 1154,37080
32,B02,B0201,B02011600,1972436,32,128.8941683,37.79711893,15548,휴심펜션(객주휴심) ,강원도 강릉시 저동골길 21,32030
38,B02,B0201,B02011600,1972438,32,127.5164605,34.92314641,21004,순천만에코촌유스호스텔 ,전라남도 순천시 해룡면 생태배움길 123,36030
35,B02,B0201,B02011600,1972448,32,129.1900672,35.82714425,9543,경주휴원,경상북도 경주시 충효서악길 154,37020
37,B02,B0201,B02011600,1972487,32,127.1538141,35.81260903,11312,시원 ,전라북도 전주시 완산구 오목대길 45-41,35010
32,A03,A0302,A03020200,1973361,28,128.9516838,37.12177011,6109,태백시청소년수련관,강원도 태백시 천제단길 148,32050
32,A03,A0302,A03020100,1973366,28,128.9851545,37.16301602,4957,태백국민체육센터,강원도 태백시 번영로 220,32050
39,A01,A0101,A01010400,1973369,12,126.4766663,33.36993008,3757,웃세오름,제주특별자치도 제주시 애월읍 평화로,39010
31,A05,A0502,A05020100,1973757,39,126.6900145,37.34806338,3794,해상공원횟집,경기도 시흥시 오이도로 129,31150
31,A05,A0502,A05020100,1973760,39,126.689159,37.34818001,3933,서해횟집,경기도 시흥시 오이도로 135,31150
35,A04,A0401,A04010900,1974020,38,128.6977173,35.68056829,2987,청도농산물프라자,경상북도 청도군 화양읍 이슬미로 51,37360
35,A04,A0401,A04010700,1974029,38,129.3109794,35.8050407,2192,토함산도예,경상북도 경주시 하동공예촌길 12-6,37020
33,A04,A0401,A04010400,1976333,38,127.4945134,36.66660913,9782,중원면세점,충청북도 청주시 청원구 충청대로 114,33040
39,B02,B0201,B02010400,1976354,32,126.2513107,33.37837837,14779,베니키아 홈 더 제주리조트,제주특별자치도 제주시 한림읍 협재로 226,39010
2,A05,A0502,A05020100,1976356,39,126.6287721,37.47553083,4811,인천집,인천광역시 중구 우현로67번길 53,23010
38,A04,A0401,A04010100,1976858,38,127.5904723,34.97119784,5559,"광양5일장 (1, 6일)",전라남도 광양시 광양읍 백운로 3,36060
38,A04,A0401,A04010200,1976875,38,126.7237664,35.03632854,4390,나주목사고을시장,전라남도 나주시 청동길 14,36040
38,A04,A0401,A04010600,1976879,38,127.084116,34.66725665,5258,수협 보성회천수산물위판장,전라남도 보성군 회천면 남부관광로 2274,36360
38,A04,A0401,A04010200,1976904,38,127.7370542,34.73917363,5476,여수중앙선어시장,전라남도 여수시 이순신광장로 103,36020
1,B02,B0201,B02010100,1976984,32,127.0550435,37.50734583,9552,호텔 더 디자이너스 삼성점,서울특별시 강남구 테헤란로79길 7,11230
32,A02,A0203,A02030100,1977625,12,127.3215049,38.28318247,4076,철원 두루미자는 버들골마을,강원도 철원군 동송읍 금강산로 1556,32360
34,A02,A0203,A02030100,1977629,12,126.9141947,36.40979221,15627,알프스마을,충청남도 청양군 정산면 천장호길 223-35,34350
37,A02,A0203,A02030100,1977631,12,127.099833,35.69559084,10763,구이 안덕 건강힐링체험마을,전라북도 완주군 구이면 장파길 72,35310
36,A02,A0203,A02030100,1977633,12,127.8185429,35.74967787,8071,거창 황금원숭이마을,경상남도 거창군 위천면 상천길 50-159,38390
1,A04,A0401,A04010600,1977705,38,126.94373,37.55866009,2431,Heynature(헤이네이처) 이대점,서울특별시 서대문구 이화여대7길 35,11130
37,A04,A0401,A04010200,1979610,38,126.4703715,35.62218847,9868,격포항 수산시장,전라북도 부안군 변산면 격포중앙길 28-4,35380
37,A04,A0401,A04010200,1979613,38,126.7203011,35.98490415,2844,신영시장,전라북도 군산시 동신영길 36,35020
31,B02,B0201,B02010900,1979670,32,127.4766117,37.95248785,4897,가평 하이랜드,경기도 가평군 북면 가화로 2369-19,31370
39,B02,B0201,B02010100,1979715,32,126.4882625,33.48975312,8819,호텔레오,제주특별자치도 제주시 삼무로 14,39010
36,B02,B0201,B02010700,1979782,32,128.4086651,35.572228,7962,우포5마일,경상남도 창녕군 이방면 우포2로 213-7,38330
35,A04,A0401,A04010900,1980977,38,129.1040783,36.37941061,1738,청송군농특산물판매장,경상북도 청송군 주왕산면 주왕산로 448,37330
35,A04,A0401,A04010900,1980980,38,128.7249649,36.56354635,3793,안동간고등어안동특약점 / 안동특산물직판장,경상북도 안동시 경동로 613,37040
35,A04,A0401,A04010200,1980985,38,128.6969347,36.34502906,3460,의성마늘장터 (의성명품마늘영농조합법인),경상북도 의성군 의성읍 구봉길 215-10,37320
36,A03,A0302,A03022700,1981054,28,127.6850166,35.40383131,4440, 금계~동강,경상남도 함양군 마천면 금계길 5,38380
37,A03,A0302,A03022700,1981067,28,127.4457909,35.39043975,4021, 주천~운봉,전라북도 남원시 주천면 외평2길 5,35050
36,A03,A0302,A03022700,1981071,28,127.6850166,35.40383131,2808, 동강~수철,경상남도 함양군 마천면 금계길 5,38380
37,A03,A0302,A03022700,1981076,28,127.6061805,35.45894036,5195, 인월~금계,전라북도 남원시 인월면 인월2길 95,35050
37,A03,A0302,A03022700,1981089,28,127.6061805,35.45894036,3779, 운봉~인월,전라북도 남원시 인월면 인월2길 95,35050
31,B02,B0201,B02010900,1981276,32,127.3752428,37.67997325,4631,트라움호텔콘도,경기도 가평군 청평면 은행나무길 19,31370
4,B02,B0201,B02010900,1981882,32,128.6276598,35.86987893,6174,호텔아시아,대구광역시 동구 동부로22길 75-1,22020
39,B02,B0201,B02010100,1981890,32,126.3628348,33.47730251,8847,베니키아 호텔 제주,제주특별자치도 제주시 애월읍 애월해안로 554-10,39010
35,A05,A0502,A05020100,1981963,39,129.2082011,35.75228915,13786,수리뫼,경상북도 경주시 내남면 포석로 110-32,37020
4,B02,B0201,B02010100,1983373,32,128.6206617,35.82452004,11317,베니키아 호텔 수성,대구광역시 수성구 용학로 106-7,22060
31,A05,A0502,A05020100,1983374,39,127.3059198,37.92059953,5572,운악산의뜰,경기도 포천시 일동면 화동로599번길 38,31270
7,A05,A0502,A05020100,1983747,39,129.009847,35.52713025,5621,베네치아,울산광역시 울주군 상북면 배내로 950,26310
1,B02,B0201,B02010100,1984130,32,126.9855369,37.57041781,6094,서울YMCA관광호텔,서울특별시 종로구 종로 69,11010
39,A05,A0502,A05020900,1984133,39,126.899449,33.49332321,3280,바다는안보여요,제주특별자치도 제주시 구좌읍 종달로5길 31-1,39010
39,A05,A0502,A05020100,1984158,39,126.5027607,33.51696422,4375,바당회국수,제주특별자치도 제주시 서해안로 614,39010
32,B02,B0201,B02010900,1984183,32,129.0327481,37.68850087,14993,if 게스트하우스&펜션,강원도 강릉시 강동면 정동역길 83,32030
39,A05,A0502,A05020100,1984236,39,126.9223924,33.44994227,3918,백기해녀의집,제주특별자치도 서귀포시 성산읍 일출로 88-19,39020
39,A05,A0502,A05020100,1984251,39,126.6765363,33.43673421,3483,삼보가든,제주특별자치도 제주시 조천읍 비자림로 653,39010
39,A05,A0502,A05020100,1984252,39,126.5317363,33.50067482,2606,새둥지,제주특별자치도 제주시 동광로4길 11,39010
39,A05,A0502,A05020100,1984253,39,126.6768807,33.43757579,5046,성미가든,제주특별자치도 제주시 조천읍 교래1길 2,39010
38,A03,A0303,A03030600,1984255,28,126.9769386,34.47029359,9494,정남진해양낚시공원,전라남도 장흥군 회진면 해양낚시길 137,36380
39,A05,A0502,A05020100,1984276,39,126.3684231,33.23534601,5380,오늘은 회,제주특별자치도 서귀포시 예래로 468,39020
39,A05,A0502,A05020100,1984286,39,126.5027607,33.51696422,5175,용두암해촌,제주특별자치도 제주시 서해안로 614,39010
39,A05,A0502,A05020100,1984289,39,126.5622394,33.24702556,3411,장원식당,제주특별자치도 서귀포시 명동로 1-1,39020
39,A05,A0502,A05020100,1984486,39,126.6766807,33.4369953,3614,오름가든,제주특별자치도 제주시 조천읍 비자림로 657,39010
39,A05,A0502,A05020900,1984545,39,126.3933716,33.45207801,3926,카페 하루하나,제주특별자치도 제주시 애월읍 장전로 155,39010
34,A02,A0203,A02030100,1984839,12,126.3845383,36.88038443,11357,중리어촌체험마을,충청남도 서산시 지곡면 어름들2길 66,34050
1,A04,A0401,A04010600,1984944,38,127.059443,37.51171485,5212,스타필드 코엑스몰,서울특별시 강남구 영동대로 513,11230
1,A05,A0502,A05020100,1985338,39,126.8896583,37.51630294,6150,영일분식,서울특별시 영등포구 도림로141가길 34-1,11190
1,A05,A0502,A05020100,1985351,39,126.9703282,37.53659647,8498,문배동 육칼,서울특별시 용산구 백범로90길 50,11030
33,A05,A0502,A05020100,1985391,39,127.4901843,36.63076038,5358,황할머니갈비찌개,충청북도 청주시 상당구 남사로140번길 30,33040
1,A05,A0502,A05020100,1985692,39,126.9975579,37.57645066,4920,고궁의 아침,서울특별시 종로구 창경궁로 158,11010
1,A05,A0502,A05020100,1985702,39,126.9961138,37.570418,3633,감미옥(구 대성옥),서울특별시 종로구 종로 166-1,11010
1,A05,A0502,A05020400,1985729,39,126.9923921,37.56081905,4048,동방명주,서울특별시 중구 퇴계로 186,11020
1,A05,A0502,A05020100,1985744,39,127.0817535,37.46184604,5800,통나무집,서울특별시 서초구 헌인릉길 9,11220
1,A05,A0502,A05020100,1985746,39,126.989681,37.5695291,4669,한일장,서울특별시 종로구 수표로 94,11010
31,A05,A0502,A05020100,1985754,39,127.1205445,37.25938686,4545,길목집,경기도 용인시 기흥구 민속촌로 90,31190
2,A05,A0502,A05020100,1985766,39,126.6268613,37.47061747,3981,시골쌈밥,인천광역시 중구 우현로35번길 8,23010
1,A05,A0502,A05020200,1985767,39,126.9025903,37.52062489,5483,맘마쿡,서울특별시 영등포구 영등포로 189,11190
34,A05,A0502,A05020100,1985775,39,126.6211951,36.65558111,3967,약선공양간,충청남도 예산군 덕산면 수덕사안길 33-13,34370
34,A05,A0502,A05020100,1985784,39,126.620184,36.65799192,4033,토속식당,충청남도 예산군 덕산면 수덕사안길 45-1,34370
3,A05,A0502,A05020100,1985785,39,127.4193466,36.3090793,5380,유씨네부엌,대전광역시 중구 보문산공원로497번길 109,25020
5,A05,A0502,A05020100,1985786,39,126.9013518,35.21529465,3730,패밀리농원,광주광역시 북구 우치로 565,24040
37,A05,A0502,A05020100,1985787,39,126.7592329,36.01477085,3339,삼풍식당,전라북도 군산시 성산면 철새로 31,35020
37,A05,A0502,A05020100,1985788,39,127.3774216,35.40345931,3799,남원 원조 시골추어탕,전라북도 남원시 검멀길 13,35050
37,A05,A0502,A05020100,1985789,39,126.4703797,35.62779061,4348,서해바다횟집,전라북도 부안군 변산면 채석강길 27,35380
37,A05,A0502,A05020100,1985790,39,127.389515,35.40313178,3682,선비고을,전라북도 남원시 양림길 68,35050
37,A05,A0502,A05020100,1985791,39,127.1101961,35.36976685,3468,성가정 식당,전라북도 순창군 순창읍 장류로 35-3,35360
37,A05,A0502,A05020100,1985792,39,127.1206939,35.84661847,3730,수복회관,전라북도 전주시 덕진구 덕진연못3길 8,35010
37,A05,A0502,A05020100,1985795,39,127.1073398,35.83706655,3998,에루화,전라북도 전주시 완산구 고사평5길 25,35010
38,A05,A0502,A05020100,1985799,39,126.9031372,34.67659146,4338,3대곰탕,전라남도 장흥군 장흥읍 토요시장3길 16-2,36380
38,A05,A0502,A05020100,1985801,39,126.8791263,35.42492055,3810,가을빛묵은지,전라남도 장성군 북하면 백양로 1102-1,36450
38,A05,A0502,A05020100,1985804,39,127.0809818,34.71479294,4456,헤븐뜰,전라남도 보성군 보성읍 녹차로 763-43,36360
38,A05,A0502,A05020100,1985812,39,127.3432706,34.90596203,4624,선비촌,전라남도 순천시 낙안면 삼일로 51,36030
5,A05,A0502,A05020100,1985814,39,126.9466166,35.13202149,4316,수자타,광주광역시 동구 동산길7번길 3,24010
38,A05,A0502,A05020100,1985819,39,127.5084733,34.88741417,5488,순천만일번가,전라남도 순천시 순천만길 520,36030
1,A04,A0401,A04010600,1985821,38,127.0608846,37.50959845,3578,파르나스몰,서울특별시 강남구 테헤란로 521,11230
36,A01,A0101,A01010400,1985839,12,128.6028762,35.35400335,4777,마금산,경상남도 창원시 의창구 북면 신리길30번길,38110
38,A05,A0502,A05020100,1985850,39,126.9851417,35.3235255,5577,옥빈관,전라남도 담양군 담양읍 죽녹원로 97,36310
38,A05,A0502,A05020100,1985851,39,126.3654648,34.80534588,4029,유성횟집,전라남도 목포시 북항로 190,36010
37,A05,A0502,A05020100,1985854,39,127.068821,35.40859508,4834,강천각식당,전라북도 순창군 팔덕면 강천산길 85,35360
38,A05,A0502,A05020100,1985883,39,127.0865935,34.67032857,3588,다향보성녹돈촌,전라남도 보성군 회천면 남부관광로 2320,36360
1,A05,A0502,A05020900,1986171,39,126.9858285,37.57363133,3151,뜰과다원,서울특별시 종로구 인사동8길 6-4,11010
34,A05,A0502,A05020100,1986350,39,126.413293,36.60564161,3421,간월포구 영양굴밥,충청남도 서산시 부석면 간월도1길 117,34050
32,A05,A0502,A05020100,1986641,39,127.7165965,37.81886618,3360,신남불고기,강원도 춘천시 신동면 김유정로 1430-1,32010
35,A05,A0502,A05020200,1986664,39,129.2322297,35.84245443,5027,반월성화덕피자,경상북도 경주시 알천남로 316,37020
35,A05,A0502,A05020100,1986674,39,129.2848003,35.83533401,4279,전통손칼국수,경상북도 경주시 보문로 549,37020
36,A05,A0502,A05020100,1986676,39,128.4274496,34.84391572,4373,한마음식당,경상남도 통영시 해송정1길 6,38050
36,A05,A0502,A05020100,1986681,39,127.7203048,35.52272682,3187,청수골 냉면,경상남도 함양군 함양읍 필봉산길 32,38380
39,A05,A0502,A05020100,1986683,39,126.9348911,33.46308824,5323,청운식당,제주특별자치도 서귀포시 성산읍 일출로 285,39020
6,B02,B0201,B02010100,1986844,32,129.141879,35.15659373,10512,파크 하얏트 부산,부산광역시 해운대구 마린시티1로 51,21090
37,A05,A0502,A05020100,1986919,39,126.552804,35.69447886,4213,조개미집,전라북도 부안군 변산면 변산로 1743,35380
